id,count,bin,image_path,json_path,density_path,split
748,47,0-49,D:\PanoCrowdCount\data\dataset\images\748.jpg,D:\PanoCrowdCount\data\dataset\json\748.json,D:\PanoCrowdCount\data\dataset\density_maps\748.npy,train
749,70,50-99,D:\PanoCrowdCount\data\dataset\images\749.jpg,D:\PanoCrowdCount\data\dataset\json\749.json,D:\PanoCrowdCount\data\dataset\density_maps\749.npy,train
75,80,50-99,D:\PanoCrowdCount\data\dataset\images\75.jpg,D:\PanoCrowdCount\data\dataset\json\75.json,D:\PanoCrowdCount\data\dataset\density_maps\75.npy,train
750,175,100-199,D:\PanoCrowdCount\data\dataset\images\750.jpg,D:\PanoCrowdCount\data\dataset\json\750.json,D:\PanoCrowdCount\data\dataset\density_maps\750.npy,val
751,245,200-299,D:\PanoCrowdCount\data\dataset\images\751.jpg,D:\PanoCrowdCount\data\dataset\json\751.json,D:\PanoCrowdCount\data\dataset\density_maps\751.npy,train
752,88,50-99,D:\PanoCrowdCount\data\dataset\images\752.jpg,D:\PanoCrowdCount\data\dataset\json\752.json,D:\PanoCrowdCount\data\dataset\density_maps\752.npy,val
753,139,100-199,D:\PanoCrowdCount\data\dataset\images\753.jpg,D:\PanoCrowdCount\data\dataset\json\753.json,D:\PanoCrowdCount\data\dataset\density_maps\753.npy,train
754,769,500+,D:\PanoCrowdCount\data\dataset\images\754.jpg,D:\PanoCrowdCount\data\dataset\json\754.json,D:\PanoCrowdCount\data\dataset\density_maps\754.npy,val
755,33,0-49,D:\PanoCrowdCount\data\dataset\images\755.jpg,D:\PanoCrowdCount\data\dataset\json\755.json,D:\PanoCrowdCount\data\dataset\density_maps\755.npy,val
756,57,50-99,D:\PanoCrowdCount\data\dataset\images\756.jpg,D:\PanoCrowdCount\data\dataset\json\756.json,D:\PanoCrowdCount\data\dataset\density_maps\756.npy,train
757,144,100-199,D:\PanoCrowdCount\data\dataset\images\757.jpg,D:\PanoCrowdCount\data\dataset\json\757.json,D:\PanoCrowdCount\data\dataset\density_maps\757.npy,train
758,59,50-99,D:\PanoCrowdCount\data\dataset\images\758.jpg,D:\PanoCrowdCount\data\dataset\json\758.json,D:\PanoCrowdCount\data\dataset\density_maps\758.npy,train
759,59,50-99,D:\PanoCrowdCount\data\dataset\images\759.jpg,D:\PanoCrowdCount\data\dataset\json\759.json,D:\PanoCrowdCount\data\dataset\density_maps\759.npy,train
76,28,0-49,D:\PanoCrowdCount\data\dataset\images\76.jpg,D:\PanoCrowdCount\data\dataset\json\76.json,D:\PanoCrowdCount\data\dataset\density_maps\76.npy,train
760,44,0-49,D:\PanoCrowdCount\data\dataset\images\760.jpg,D:\PanoCrowdCount\data\dataset\json\760.json,D:\PanoCrowdCount\data\dataset\density_maps\760.npy,train
761,46,0-49,D:\PanoCrowdCount\data\dataset\images\761.jpg,D:\PanoCrowdCount\data\dataset\json\761.json,D:\PanoCrowdCount\data\dataset\density_maps\761.npy,val
762,24,0-49,D:\PanoCrowdCount\data\dataset\images\762.jpg,D:\PanoCrowdCount\data\dataset\json\762.json,D:\PanoCrowdCount\data\dataset\density_maps\762.npy,train
763,298,200-299,D:\PanoCrowdCount\data\dataset\images\763.jpg,D:\PanoCrowdCount\data\dataset\json\763.json,D:\PanoCrowdCount\data\dataset\density_maps\763.npy,train
764,92,50-99,D:\PanoCrowdCount\data\dataset\images\764.jpg,D:\PanoCrowdCount\data\dataset\json\764.json,D:\PanoCrowdCount\data\dataset\density_maps\764.npy,val
765,178,100-199,D:\PanoCrowdCount\data\dataset\images\765.jpg,D:\PanoCrowdCount\data\dataset\json\765.json,D:\PanoCrowdCount\data\dataset\density_maps\765.npy,val
766,19,0-49,D:\PanoCrowdCount\data\dataset\images\766.jpg,D:\PanoCrowdCount\data\dataset\json\766.json,D:\PanoCrowdCount\data\dataset\density_maps\766.npy,train
767,35,0-49,D:\PanoCrowdCount\data\dataset\images\767.jpg,D:\PanoCrowdCount\data\dataset\json\767.json,D:\PanoCrowdCount\data\dataset\density_maps\767.npy,val
768,128,100-199,D:\PanoCrowdCount\data\dataset\images\768.jpg,D:\PanoCrowdCount\data\dataset\json\768.json,D:\PanoCrowdCount\data\dataset\density_maps\768.npy,train
769,59,50-99,D:\PanoCrowdCount\data\dataset\images\769.jpg,D:\PanoCrowdCount\data\dataset\json\769.json,D:\PanoCrowdCount\data\dataset\density_maps\769.npy,val
77,46,0-49,D:\PanoCrowdCount\data\dataset\images\77.jpg,D:\PanoCrowdCount\data\dataset\json\77.json,D:\PanoCrowdCount\data\dataset\density_maps\77.npy,train
770,301,300-499,D:\PanoCrowdCount\data\dataset\images\770.jpg,D:\PanoCrowdCount\data\dataset\json\770.json,D:\PanoCrowdCount\data\dataset\density_maps\770.npy,val
771,140,100-199,D:\PanoCrowdCount\data\dataset\images\771.jpg,D:\PanoCrowdCount\data\dataset\json\771.json,D:\PanoCrowdCount\data\dataset\density_maps\771.npy,train
772,61,50-99,D:\PanoCrowdCount\data\dataset\images\772.jpg,D:\PanoCrowdCount\data\dataset\json\772.json,D:\PanoCrowdCount\data\dataset\density_maps\772.npy,train
773,88,50-99,D:\PanoCrowdCount\data\dataset\images\773.jpg,D:\PanoCrowdCount\data\dataset\json\773.json,D:\PanoCrowdCount\data\dataset\density_maps\773.npy,test
774,118,100-199,D:\PanoCrowdCount\data\dataset\images\774.jpg,D:\PanoCrowdCount\data\dataset\json\774.json,D:\PanoCrowdCount\data\dataset\density_maps\774.npy,val
775,73,50-99,D:\PanoCrowdCount\data\dataset\images\775.jpg,D:\PanoCrowdCount\data\dataset\json\775.json,D:\PanoCrowdCount\data\dataset\density_maps\775.npy,test
776,173,100-199,D:\PanoCrowdCount\data\dataset\images\776.jpg,D:\PanoCrowdCount\data\dataset\json\776.json,D:\PanoCrowdCount\data\dataset\density_maps\776.npy,train
777,81,50-99,D:\PanoCrowdCount\data\dataset\images\777.jpg,D:\PanoCrowdCount\data\dataset\json\777.json,D:\PanoCrowdCount\data\dataset\density_maps\777.npy,train
778,163,100-199,D:\PanoCrowdCount\data\dataset\images\778.jpg,D:\PanoCrowdCount\data\dataset\json\778.json,D:\PanoCrowdCount\data\dataset\density_maps\778.npy,train
779,17,0-49,D:\PanoCrowdCount\data\dataset\images\779.jpg,D:\PanoCrowdCount\data\dataset\json\779.json,D:\PanoCrowdCount\data\dataset\density_maps\779.npy,train
78,118,100-199,D:\PanoCrowdCount\data\dataset\images\78.jpg,D:\PanoCrowdCount\data\dataset\json\78.json,D:\PanoCrowdCount\data\dataset\density_maps\78.npy,train
780,335,300-499,D:\PanoCrowdCount\data\dataset\images\780.jpg,D:\PanoCrowdCount\data\dataset\json\780.json,D:\PanoCrowdCount\data\dataset\density_maps\780.npy,val
781,47,0-49,D:\PanoCrowdCount\data\dataset\images\781.jpg,D:\PanoCrowdCount\data\dataset\json\781.json,D:\PanoCrowdCount\data\dataset\density_maps\781.npy,test
782,41,0-49,D:\PanoCrowdCount\data\dataset\images\782.jpg,D:\PanoCrowdCount\data\dataset\json\782.json,D:\PanoCrowdCount\data\dataset\density_maps\782.npy,train
783,449,300-499,D:\PanoCrowdCount\data\dataset\images\783.jpg,D:\PanoCrowdCount\data\dataset\json\783.json,D:\PanoCrowdCount\data\dataset\density_maps\783.npy,train
784,49,0-49,D:\PanoCrowdCount\data\dataset\images\784.jpg,D:\PanoCrowdCount\data\dataset\json\784.json,D:\PanoCrowdCount\data\dataset\density_maps\784.npy,train
785,274,200-299,D:\PanoCrowdCount\data\dataset\images\785.jpg,D:\PanoCrowdCount\data\dataset\json\785.json,D:\PanoCrowdCount\data\dataset\density_maps\785.npy,train
786,433,300-499,D:\PanoCrowdCount\data\dataset\images\786.jpg,D:\PanoCrowdCount\data\dataset\json\786.json,D:\PanoCrowdCount\data\dataset\density_maps\786.npy,val
787,8,0-49,D:\PanoCrowdCount\data\dataset\images\787.jpg,D:\PanoCrowdCount\data\dataset\json\787.json,D:\PanoCrowdCount\data\dataset\density_maps\787.npy,val
788,114,100-199,D:\PanoCrowdCount\data\dataset\images\788.jpg,D:\PanoCrowdCount\data\dataset\json\788.json,D:\PanoCrowdCount\data\dataset\density_maps\788.npy,train
789,121,100-199,D:\PanoCrowdCount\data\dataset\images\789.jpg,D:\PanoCrowdCount\data\dataset\json\789.json,D:\PanoCrowdCount\data\dataset\density_maps\789.npy,val
79,216,200-299,D:\PanoCrowdCount\data\dataset\images\79.jpg,D:\PanoCrowdCount\data\dataset\json\79.json,D:\PanoCrowdCount\data\dataset\density_maps\79.npy,train
790,161,100-199,D:\PanoCrowdCount\data\dataset\images\790.jpg,D:\PanoCrowdCount\data\dataset\json\790.json,D:\PanoCrowdCount\data\dataset\density_maps\790.npy,train
791,42,0-49,D:\PanoCrowdCount\data\dataset\images\791.jpg,D:\PanoCrowdCount\data\dataset\json\791.json,D:\PanoCrowdCount\data\dataset\density_maps\791.npy,train
792,54,50-99,D:\PanoCrowdCount\data\dataset\images\792.jpg,D:\PanoCrowdCount\data\dataset\json\792.json,D:\PanoCrowdCount\data\dataset\density_maps\792.npy,val
793,106,100-199,D:\PanoCrowdCount\data\dataset\images\793.jpg,D:\PanoCrowdCount\data\dataset\json\793.json,D:\PanoCrowdCount\data\dataset\density_maps\793.npy,train
794,234,200-299,D:\PanoCrowdCount\data\dataset\images\794.jpg,D:\PanoCrowdCount\data\dataset\json\794.json,D:\PanoCrowdCount\data\dataset\density_maps\794.npy,val
795,48,0-49,D:\PanoCrowdCount\data\dataset\images\795.jpg,D:\PanoCrowdCount\data\dataset\json\795.json,D:\PanoCrowdCount\data\dataset\density_maps\795.npy,val
796,243,200-299,D:\PanoCrowdCount\data\dataset\images\796.jpg,D:\PanoCrowdCount\data\dataset\json\796.json,D:\PanoCrowdCount\data\dataset\density_maps\796.npy,train
797,55,50-99,D:\PanoCrowdCount\data\dataset\images\797.jpg,D:\PanoCrowdCount\data\dataset\json\797.json,D:\PanoCrowdCount\data\dataset\density_maps\797.npy,train
798,75,50-99,D:\PanoCrowdCount\data\dataset\images\798.jpg,D:\PanoCrowdCount\data\dataset\json\798.json,D:\PanoCrowdCount\data\dataset\density_maps\798.npy,train
799,88,50-99,D:\PanoCrowdCount\data\dataset\images\799.jpg,D:\PanoCrowdCount\data\dataset\json\799.json,D:\PanoCrowdCount\data\dataset\density_maps\799.npy,train
8,378,300-499,D:\PanoCrowdCount\data\dataset\images\8.jpg,D:\PanoCrowdCount\data\dataset\json\8.json,D:\PanoCrowdCount\data\dataset\density_maps\8.npy,train
80,135,100-199,D:\PanoCrowdCount\data\dataset\images\80.jpg,D:\PanoCrowdCount\data\dataset\json\80.json,D:\PanoCrowdCount\data\dataset\density_maps\80.npy,train
800,161,100-199,D:\PanoCrowdCount\data\dataset\images\800.jpg,D:\PanoCrowdCount\data\dataset\json\800.json,D:\PanoCrowdCount\data\dataset\density_maps\800.npy,val
801,128,100-199,D:\PanoCrowdCount\data\dataset\images\801.jpg,D:\PanoCrowdCount\data\dataset\json\801.json,D:\PanoCrowdCount\data\dataset\density_maps\801.npy,train
802,38,0-49,D:\PanoCrowdCount\data\dataset\images\802.jpg,D:\PanoCrowdCount\data\dataset\json\802.json,D:\PanoCrowdCount\data\dataset\density_maps\802.npy,train
803,37,0-49,D:\PanoCrowdCount\data\dataset\images\803.jpg,D:\PanoCrowdCount\data\dataset\json\803.json,D:\PanoCrowdCount\data\dataset\density_maps\803.npy,train
804,458,300-499,D:\PanoCrowdCount\data\dataset\images\804.jpg,D:\PanoCrowdCount\data\dataset\json\804.json,D:\PanoCrowdCount\data\dataset\density_maps\804.npy,train
805,185,100-199,D:\PanoCrowdCount\data\dataset\images\805.jpg,D:\PanoCrowdCount\data\dataset\json\805.json,D:\PanoCrowdCount\data\dataset\density_maps\805.npy,train
806,11,0-49,D:\PanoCrowdCount\data\dataset\images\806.jpg,D:\PanoCrowdCount\data\dataset\json\806.json,D:\PanoCrowdCount\data\dataset\density_maps\806.npy,val
807,80,50-99,D:\PanoCrowdCount\data\dataset\images\807.jpg,D:\PanoCrowdCount\data\dataset\json\807.json,D:\PanoCrowdCount\data\dataset\density_maps\807.npy,test
808,43,0-49,D:\PanoCrowdCount\data\dataset\images\808.jpg,D:\PanoCrowdCount\data\dataset\json\808.json,D:\PanoCrowdCount\data\dataset\density_maps\808.npy,train
809,178,100-199,D:\PanoCrowdCount\data\dataset\images\809.jpg,D:\PanoCrowdCount\data\dataset\json\809.json,D:\PanoCrowdCount\data\dataset\density_maps\809.npy,train
81,856,500+,D:\PanoCrowdCount\data\dataset\images\81.jpg,D:\PanoCrowdCount\data\dataset\json\81.json,D:\PanoCrowdCount\data\dataset\density_maps\81.npy,train
810,249,200-299,D:\PanoCrowdCount\data\dataset\images\810.jpg,D:\PanoCrowdCount\data\dataset\json\810.json,D:\PanoCrowdCount\data\dataset\density_maps\810.npy,test
811,264,200-299,D:\PanoCrowdCount\data\dataset\images\811.jpg,D:\PanoCrowdCount\data\dataset\json\811.json,D:\PanoCrowdCount\data\dataset\density_maps\811.npy,train
812,137,100-199,D:\PanoCrowdCount\data\dataset\images\812.jpg,D:\PanoCrowdCount\data\dataset\json\812.json,D:\PanoCrowdCount\data\dataset\density_maps\812.npy,train
813,142,100-199,D:\PanoCrowdCount\data\dataset\images\813.jpg,D:\PanoCrowdCount\data\dataset\json\813.json,D:\PanoCrowdCount\data\dataset\density_maps\813.npy,train
814,64,50-99,D:\PanoCrowdCount\data\dataset\images\814.jpg,D:\PanoCrowdCount\data\dataset\json\814.json,D:\PanoCrowdCount\data\dataset\density_maps\814.npy,train
815,45,0-49,D:\PanoCrowdCount\data\dataset\images\815.jpg,D:\PanoCrowdCount\data\dataset\json\815.json,D:\PanoCrowdCount\data\dataset\density_maps\815.npy,train
816,52,50-99,D:\PanoCrowdCount\data\dataset\images\816.jpg,D:\PanoCrowdCount\data\dataset\json\816.json,D:\PanoCrowdCount\data\dataset\density_maps\816.npy,val
817,130,100-199,D:\PanoCrowdCount\data\dataset\images\817.jpg,D:\PanoCrowdCount\data\dataset\json\817.json,D:\PanoCrowdCount\data\dataset\density_maps\817.npy,train
818,55,50-99,D:\PanoCrowdCount\data\dataset\images\818.jpg,D:\PanoCrowdCount\data\dataset\json\818.json,D:\PanoCrowdCount\data\dataset\density_maps\818.npy,train
819,41,0-49,D:\PanoCrowdCount\data\dataset\images\819.jpg,D:\PanoCrowdCount\data\dataset\json\819.json,D:\PanoCrowdCount\data\dataset\density_maps\819.npy,train
82,40,0-49,D:\PanoCrowdCount\data\dataset\images\82.jpg,D:\PanoCrowdCount\data\dataset\json\82.json,D:\PanoCrowdCount\data\dataset\density_maps\82.npy,train
820,29,0-49,D:\PanoCrowdCount\data\dataset\images\820.jpg,D:\PanoCrowdCount\data\dataset\json\820.json,D:\PanoCrowdCount\data\dataset\density_maps\820.npy,val
821,23,0-49,D:\PanoCrowdCount\data\dataset\images\821.jpg,D:\PanoCrowdCount\data\dataset\json\821.json,D:\PanoCrowdCount\data\dataset\density_maps\821.npy,train
822,62,50-99,D:\PanoCrowdCount\data\dataset\images\822.jpg,D:\PanoCrowdCount\data\dataset\json\822.json,D:\PanoCrowdCount\data\dataset\density_maps\822.npy,train
823,81,50-99,D:\PanoCrowdCount\data\dataset\images\823.jpg,D:\PanoCrowdCount\data\dataset\json\823.json,D:\PanoCrowdCount\data\dataset\density_maps\823.npy,train
824,195,100-199,D:\PanoCrowdCount\data\dataset\images\824.jpg,D:\PanoCrowdCount\data\dataset\json\824.json,D:\PanoCrowdCount\data\dataset\density_maps\824.npy,train
825,57,50-99,D:\PanoCrowdCount\data\dataset\images\825.jpg,D:\PanoCrowdCount\data\dataset\json\825.json,D:\PanoCrowdCount\data\dataset\density_maps\825.npy,train
826,47,0-49,D:\PanoCrowdCount\data\dataset\images\826.jpg,D:\PanoCrowdCount\data\dataset\json\826.json,D:\PanoCrowdCount\data\dataset\density_maps\826.npy,train
827,54,50-99,D:\PanoCrowdCount\data\dataset\images\827.jpg,D:\PanoCrowdCount\data\dataset\json\827.json,D:\PanoCrowdCount\data\dataset\density_maps\827.npy,train
828,91,50-99,D:\PanoCrowdCount\data\dataset\images\828.jpg,D:\PanoCrowdCount\data\dataset\json\828.json,D:\PanoCrowdCount\data\dataset\density_maps\828.npy,train
829,190,100-199,D:\PanoCrowdCount\data\dataset\images\829.jpg,D:\PanoCrowdCount\data\dataset\json\829.json,D:\PanoCrowdCount\data\dataset\density_maps\829.npy,test
83,116,100-199,D:\PanoCrowdCount\data\dataset\images\83.jpg,D:\PanoCrowdCount\data\dataset\json\83.json,D:\PanoCrowdCount\data\dataset\density_maps\83.npy,train
830,61,50-99,D:\PanoCrowdCount\data\dataset\images\830.jpg,D:\PanoCrowdCount\data\dataset\json\830.json,D:\PanoCrowdCount\data\dataset\density_maps\830.npy,train
831,85,50-99,D:\PanoCrowdCount\data\dataset\images\831.jpg,D:\PanoCrowdCount\data\dataset\json\831.json,D:\PanoCrowdCount\data\dataset\density_maps\831.npy,train
832,200,200-299,D:\PanoCrowdCount\data\dataset\images\832.jpg,D:\PanoCrowdCount\data\dataset\json\832.json,D:\PanoCrowdCount\data\dataset\density_maps\832.npy,train
833,123,100-199,D:\PanoCrowdCount\data\dataset\images\833.jpg,D:\PanoCrowdCount\data\dataset\json\833.json,D:\PanoCrowdCount\data\dataset\density_maps\833.npy,test
834,48,0-49,D:\PanoCrowdCount\data\dataset\images\834.jpg,D:\PanoCrowdCount\data\dataset\json\834.json,D:\PanoCrowdCount\data\dataset\density_maps\834.npy,train
835,50,50-99,D:\PanoCrowdCount\data\dataset\images\835.jpg,D:\PanoCrowdCount\data\dataset\json\835.json,D:\PanoCrowdCount\data\dataset\density_maps\835.npy,val
836,48,0-49,D:\PanoCrowdCount\data\dataset\images\836.jpg,D:\PanoCrowdCount\data\dataset\json\836.json,D:\PanoCrowdCount\data\dataset\density_maps\836.npy,train
837,109,100-199,D:\PanoCrowdCount\data\dataset\images\837.jpg,D:\PanoCrowdCount\data\dataset\json\837.json,D:\PanoCrowdCount\data\dataset\density_maps\837.npy,train
838,449,300-499,D:\PanoCrowdCount\data\dataset\images\838.jpg,D:\PanoCrowdCount\data\dataset\json\838.json,D:\PanoCrowdCount\data\dataset\density_maps\838.npy,train
839,48,0-49,D:\PanoCrowdCount\data\dataset\images\839.jpg,D:\PanoCrowdCount\data\dataset\json\839.json,D:\PanoCrowdCount\data\dataset\density_maps\839.npy,train
84,31,0-49,D:\PanoCrowdCount\data\dataset\images\84.jpg,D:\PanoCrowdCount\data\dataset\json\84.json,D:\PanoCrowdCount\data\dataset\density_maps\84.npy,train
840,44,0-49,D:\PanoCrowdCount\data\dataset\images\840.jpg,D:\PanoCrowdCount\data\dataset\json\840.json,D:\PanoCrowdCount\data\dataset\density_maps\840.npy,train
841,188,100-199,D:\PanoCrowdCount\data\dataset\images\841.jpg,D:\PanoCrowdCount\data\dataset\json\841.json,D:\PanoCrowdCount\data\dataset\density_maps\841.npy,test
842,116,100-199,D:\PanoCrowdCount\data\dataset\images\842.jpg,D:\PanoCrowdCount\data\dataset\json\842.json,D:\PanoCrowdCount\data\dataset\density_maps\842.npy,train
843,47,0-49,D:\PanoCrowdCount\data\dataset\images\843.jpg,D:\PanoCrowdCount\data\dataset\json\843.json,D:\PanoCrowdCount\data\dataset\density_maps\843.npy,val
844,165,100-199,D:\PanoCrowdCount\data\dataset\images\844.jpg,D:\PanoCrowdCount\data\dataset\json\844.json,D:\PanoCrowdCount\data\dataset\density_maps\844.npy,train
845,44,0-49,D:\PanoCrowdCount\data\dataset\images\845.jpg,D:\PanoCrowdCount\data\dataset\json\845.json,D:\PanoCrowdCount\data\dataset\density_maps\845.npy,val
846,34,0-49,D:\PanoCrowdCount\data\dataset\images\846.jpg,D:\PanoCrowdCount\data\dataset\json\846.json,D:\PanoCrowdCount\data\dataset\density_maps\846.npy,val
847,21,0-49,D:\PanoCrowdCount\data\dataset\images\847.jpg,D:\PanoCrowdCount\data\dataset\json\847.json,D:\PanoCrowdCount\data\dataset\density_maps\847.npy,train
848,397,300-499,D:\PanoCrowdCount\data\dataset\images\848.jpg,D:\PanoCrowdCount\data\dataset\json\848.json,D:\PanoCrowdCount\data\dataset\density_maps\848.npy,val
849,68,50-99,D:\PanoCrowdCount\data\dataset\images\849.jpg,D:\PanoCrowdCount\data\dataset\json\849.json,D:\PanoCrowdCount\data\dataset\density_maps\849.npy,train
85,68,50-99,D:\PanoCrowdCount\data\dataset\images\85.jpg,D:\PanoCrowdCount\data\dataset\json\85.json,D:\PanoCrowdCount\data\dataset\density_maps\85.npy,val
850,165,100-199,D:\PanoCrowdCount\data\dataset\images\850.jpg,D:\PanoCrowdCount\data\dataset\json\850.json,D:\PanoCrowdCount\data\dataset\density_maps\850.npy,val
851,33,0-49,D:\PanoCrowdCount\data\dataset\images\851.jpg,D:\PanoCrowdCount\data\dataset\json\851.json,D:\PanoCrowdCount\data\dataset\density_maps\851.npy,test
852,42,0-49,D:\PanoCrowdCount\data\dataset\images\852.jpg,D:\PanoCrowdCount\data\dataset\json\852.json,D:\PanoCrowdCount\data\dataset\density_maps\852.npy,train
853,55,50-99,D:\PanoCrowdCount\data\dataset\images\853.jpg,D:\PanoCrowdCount\data\dataset\json\853.json,D:\PanoCrowdCount\data\dataset\density_maps\853.npy,test
854,24,0-49,D:\PanoCrowdCount\data\dataset\images\854.jpg,D:\PanoCrowdCount\data\dataset\json\854.json,D:\PanoCrowdCount\data\dataset\density_maps\854.npy,train
855,349,300-499,D:\PanoCrowdCount\data\dataset\images\855.jpg,D:\PanoCrowdCount\data\dataset\json\855.json,D:\PanoCrowdCount\data\dataset\density_maps\855.npy,train
856,161,100-199,D:\PanoCrowdCount\data\dataset\images\856.jpg,D:\PanoCrowdCount\data\dataset\json\856.json,D:\PanoCrowdCount\data\dataset\density_maps\856.npy,train
857,42,0-49,D:\PanoCrowdCount\data\dataset\images\857.jpg,D:\PanoCrowdCount\data\dataset\json\857.json,D:\PanoCrowdCount\data\dataset\density_maps\857.npy,val
858,93,50-99,D:\PanoCrowdCount\data\dataset\images\858.jpg,D:\PanoCrowdCount\data\dataset\json\858.json,D:\PanoCrowdCount\data\dataset\density_maps\858.npy,val
859,51,50-99,D:\PanoCrowdCount\data\dataset\images\859.jpg,D:\PanoCrowdCount\data\dataset\json\859.json,D:\PanoCrowdCount\data\dataset\density_maps\859.npy,train
86,101,100-199,D:\PanoCrowdCount\data\dataset\images\86.jpg,D:\PanoCrowdCount\data\dataset\json\86.json,D:\PanoCrowdCount\data\dataset\density_maps\86.npy,train
860,119,100-199,D:\PanoCrowdCount\data\dataset\images\860.jpg,D:\PanoCrowdCount\data\dataset\json\860.json,D:\PanoCrowdCount\data\dataset\density_maps\860.npy,train
861,83,50-99,D:\PanoCrowdCount\data\dataset\images\861.jpg,D:\PanoCrowdCount\data\dataset\json\861.json,D:\PanoCrowdCount\data\dataset\density_maps\861.npy,train
862,313,300-499,D:\PanoCrowdCount\data\dataset\images\862.jpg,D:\PanoCrowdCount\data\dataset\json\862.json,D:\PanoCrowdCount\data\dataset\density_maps\862.npy,val
863,456,300-499,D:\PanoCrowdCount\data\dataset\images\863.jpg,D:\PanoCrowdCount\data\dataset\json\863.json,D:\PanoCrowdCount\data\dataset\density_maps\863.npy,train
864,167,100-199,D:\PanoCrowdCount\data\dataset\images\864.jpg,D:\PanoCrowdCount\data\dataset\json\864.json,D:\PanoCrowdCount\data\dataset\density_maps\864.npy,train
865,145,100-199,D:\PanoCrowdCount\data\dataset\images\865.jpg,D:\PanoCrowdCount\data\dataset\json\865.json,D:\PanoCrowdCount\data\dataset\density_maps\865.npy,train
866,75,50-99,D:\PanoCrowdCount\data\dataset\images\866.jpg,D:\PanoCrowdCount\data\dataset\json\866.json,D:\PanoCrowdCount\data\dataset\density_maps\866.npy,train
867,48,0-49,D:\PanoCrowdCount\data\dataset\images\867.jpg,D:\PanoCrowdCount\data\dataset\json\867.json,D:\PanoCrowdCount\data\dataset\density_maps\867.npy,train
868,160,100-199,D:\PanoCrowdCount\data\dataset\images\868.jpg,D:\PanoCrowdCount\data\dataset\json\868.json,D:\PanoCrowdCount\data\dataset\density_maps\868.npy,test
869,148,100-199,D:\PanoCrowdCount\data\dataset\images\869.jpg,D:\PanoCrowdCount\data\dataset\json\869.json,D:\PanoCrowdCount\data\dataset\density_maps\869.npy,train
87,286,200-299,D:\PanoCrowdCount\data\dataset\images\87.jpg,D:\PanoCrowdCount\data\dataset\json\87.json,D:\PanoCrowdCount\data\dataset\density_maps\87.npy,train
870,39,0-49,D:\PanoCrowdCount\data\dataset\images\870.jpg,D:\PanoCrowdCount\data\dataset\json\870.json,D:\PanoCrowdCount\data\dataset\density_maps\870.npy,train
871,111,100-199,D:\PanoCrowdCount\data\dataset\images\871.jpg,D:\PanoCrowdCount\data\dataset\json\871.json,D:\PanoCrowdCount\data\dataset\density_maps\871.npy,train
872,51,50-99,D:\PanoCrowdCount\data\dataset\images\872.jpg,D:\PanoCrowdCount\data\dataset\json\872.json,D:\PanoCrowdCount\data\dataset\density_maps\872.npy,val
873,83,50-99,D:\PanoCrowdCount\data\dataset\images\873.jpg,D:\PanoCrowdCount\data\dataset\json\873.json,D:\PanoCrowdCount\data\dataset\density_maps\873.npy,train
874,47,0-49,D:\PanoCrowdCount\data\dataset\images\874.jpg,D:\PanoCrowdCount\data\dataset\json\874.json,D:\PanoCrowdCount\data\dataset\density_maps\874.npy,val
875,42,0-49,D:\PanoCrowdCount\data\dataset\images\875.jpg,D:\PanoCrowdCount\data\dataset\json\875.json,D:\PanoCrowdCount\data\dataset\density_maps\875.npy,val
876,40,0-49,D:\PanoCrowdCount\data\dataset\images\876.jpg,D:\PanoCrowdCount\data\dataset\json\876.json,D:\PanoCrowdCount\data\dataset\density_maps\876.npy,train
877,57,50-99,D:\PanoCrowdCount\data\dataset\images\877.jpg,D:\PanoCrowdCount\data\dataset\json\877.json,D:\PanoCrowdCount\data\dataset\density_maps\877.npy,val
878,40,0-49,D:\PanoCrowdCount\data\dataset\images\878.jpg,D:\PanoCrowdCount\data\dataset\json\878.json,D:\PanoCrowdCount\data\dataset\density_maps\878.npy,train
879,90,50-99,D:\PanoCrowdCount\data\dataset\images\879.jpg,D:\PanoCrowdCount\data\dataset\json\879.json,D:\PanoCrowdCount\data\dataset\density_maps\879.npy,train
88,113,100-199,D:\PanoCrowdCount\data\dataset\images\88.jpg,D:\PanoCrowdCount\data\dataset\json\88.json,D:\PanoCrowdCount\data\dataset\density_maps\88.npy,train
880,232,200-299,D:\PanoCrowdCount\data\dataset\images\880.jpg,D:\PanoCrowdCount\data\dataset\json\880.json,D:\PanoCrowdCount\data\dataset\density_maps\880.npy,test
881,405,300-499,D:\PanoCrowdCount\data\dataset\images\881.jpg,D:\PanoCrowdCount\data\dataset\json\881.json,D:\PanoCrowdCount\data\dataset\density_maps\881.npy,val
882,188,100-199,D:\PanoCrowdCount\data\dataset\images\882.jpg,D:\PanoCrowdCount\data\dataset\json\882.json,D:\PanoCrowdCount\data\dataset\density_maps\882.npy,val
883,199,100-199,D:\PanoCrowdCount\data\dataset\images\883.jpg,D:\PanoCrowdCount\data\dataset\json\883.json,D:\PanoCrowdCount\data\dataset\density_maps\883.npy,train
884,675,500+,D:\PanoCrowdCount\data\dataset\images\884.jpg,D:\PanoCrowdCount\data\dataset\json\884.json,D:\PanoCrowdCount\data\dataset\density_maps\884.npy,train
885,113,100-199,D:\PanoCrowdCount\data\dataset\images\885.jpg,D:\PanoCrowdCount\data\dataset\json\885.json,D:\PanoCrowdCount\data\dataset\density_maps\885.npy,train
